ZIP,MedianIncome
28356,60116
28357,30869
28358,35275
28360,39370
28363,39353
28364,30407
28365,42476
28366,36053
28367,35625
28369,28958
28371,49677
28372,28271
28373,44225
28374,83023
28375,42708
28376,47737
28377,26721
28379,33904
28382,41415
28383,33707
28384,32652
28385,30000
28386,30674
28387,49969
28390,45189
28391,49511
28392,41000
28393,41081
28394,42196
28395,51892
28396,42924
28398,35343
28399,31716
28401,31138
28403,35601
28405,53724
28409,78878
28411,70564
28412,51495
28420,45000
28421,37989
28422,44396
28423,40848
28424,
28425,38241
28428,62207
28429,46071
28430,53317
28431,35746
28432,31172
28433,30915
28434,38377
28435,34242
28436,47177
28438,29545
28439,36389
28441,28014
28442,37200
28443,60886
28444,42147
28445,63041
28447,49811
28448,25917
28449,70521
28450,49712
28451,53141
28452,
28453,38247
28454,53558
28455,39750
28456,35000
28457,41222
28458,35290
28460,59049
28461,62524
28462,40359
28463,33223
28464,26934
28465,58560
28466,35444
28467,51713
28468,53997
28469,67945
28470,39170
28472,34935
28478,36563
28479,49357
28480,80560
28501,29332
28504,47275
28508,39318
28510,53300
28511,40096
28512,63068
28513,45772
28515,31678
28516,45247
28518,45747
28519,51406
28520,55958
28521,54583
28523,63947
28524,24646
28525,37898
28526,34787
28527,56563
28528,43152
28529,48214
28530,35954
28531,41375
28532,49542
28533,
28537,
28538,37163
28539,52590
28540,48377
28543,35037
28544,36534
28546,46210
28547,44715
28551,34831
28552,
28553,107614
28554,63947
28555,47672
28556,41250
28557,51620
28560,47118
28562,53733
28570,47286
28571,58438
28572,35724
28573,38015
28574,48354
28575,53929
28577,57614
28578,41146
28579,39688
28580,36655
28581,65929
28582,78875
28583,
28584,58786
28585,32917
28586,34505
28587,24115
28589,62604
28590,64147
28594,65541
28601,49168
28602,45244
28604,51139
28605,56439
28606,29719
28607,36508
28609,57924
28610,51042
28611,56774
28612,36669
28613,49950
28615,31912
28616,84306
28617,45426
28618,46324
28619,34063
28621,43733
28622,27500
28623,41607
28624,27792
28625,48628
28626,69826
28627,41154
28628,37857
28629,
28630,47868
28631,41250
28634,42171
28635,30542
28636,41896
28637,35703
28638,41354
28640,31734
28642,32772
28643,38638
28644,30925
28645,36905
28646,
28647,
28649,
28650,48534
28651,36352
28652,
28654,44674
28655,41957
28657,34914
28658,44213
28659,29613
28660,46127
28662,47159
28663,48125
28665,34510
28666,
28667,32841
28668,48125
28669,32427
28670,52500
28671,44375
28672,
28673,73454
28675,34733
28676,43214
28677,42090
28678,42021
28679,39091
28681,45697
28682,78179
28683,28269
28684,38636
28685,42639
28689,50179
28690,38629
28692,52241
28693,31902
28694,40434
28697,46498
28698,47222
28701,51979
28702,54196
28704,63559
28705,40649
28707,
28708,
28709,45655
28711,43899
28712,42591
28713,34854
28714,38449
28715,50925
28716,46768
28717,45174
28718,43929
28719,34713
28720,30250
28721,43843
28722,46552
28723,33623
28725,
28726,32820
28729,49089
28730,56630
28731,51365
28732,57298
28733,
28734,37759
28735,27386
28736,41372
28739,51738
28740,33678
28741,62072
28742,60583
28743,29804
28745,68359
28746,61917
28747,35288
28748,47693
28749,
28751,43510
28752,38906
28753,37510
28754,44159
28756,48147
28757,68571
28759,63173
28761,41260
28762,32301
28763,65559
28766,63092
28768,50741
28771,34767
28772,57951
28773,51368
28774,58966
28775,
28777,43216
28778,43089
28779,51769
28781,34821
28782,50191
28783,30250
28785,53341
28786,42500
28787,54072
28789,46386
28790,61837
28791,50456
28792,43896
28801,34035
28803,50805
28804,55125
28805,46345
28806,43311
28901,32364
28902,32857
28904,36294
28905,37866
28906,39216
28909,45380
29001,36447
29003,38360
29006,39017
29009,28333
29010,31670
29014,51776
29015,27461
29016,80925
29018,32768
29020,38515
29030,41518
29031,40000
29032,28604
29033,46885
29036,82089
29037,30250
29038,34453
29039,36425
29040,46025
29042,24424
29044,46875
29045,63737
29046,
29047,32924
29048,36322
29051,40000
29052,28947
29053,38172
29054,63313
29055,30116
29056,27381
29058,42718
29059,29306
29061,55490
29062,
29063,73886
29065,44375
29067,39156
29069,27931
29070,52650
29072,78899
29073,56146
29074,
29075,58629
29078,54347
29079,
29080,28629
29081,38409
29082,32917
29101,32583
29102,36365
29104,40400
29105,31280
29107,36566
29108,36614
29111,42400
29112,29390
29113,40658
29114,35924
29115,28231
29117,
29118,45753
29122,43929
29123,44568
29125,30082
29126,53552
29127,51997
29128,37406
29129,33617
29130,41667
29133,36696
29135,43958
29137,39857
29138,37824
29142,27313
29145,45833
29146,27191
29147,
29148,31999
29150,36607
29152,26841
29153,40152
29154,51006
29160,42339
29161,41731
29162,40263
29163,27102
29164,39906
29166,51818
29168,41771
29169,41090
29170,55217
29172,50056
29175,24737
29178,37773
29180,38875
29201,34060
29202,71458
29203,30514
29204,38422
29205,47588
29206,74493
29207,
29208,
29209,51149
29210,40382
29212,65997
29223,51151
29225,
29229,70887
29301,41867
29302,56489
29303,31261
29306,30485
29307,44702
29316,56811
29320,
29321,35481
29322,52614
29323,41120
29324,24464
29325,36466
29329,
29330,42148
29331,33494
29332,30724
29333,60375
29334,60603
29335,36382
29338,
29340,33011
29341,41863
29346,36193
29349,57359
29351,42143
29353,44349
29355,28958
29356,50693
29360,37431
29364,28125
29365,60217
29368,
29369,67841
29370,37361
29372,36382
29373,
29374,45515
29375,28750
29376,61327
29377,29632
29378,
29379,36586
29384,38102
29385,46211
29388,41394
29401,69211
29403,38414
29404,45458
29405,32391
29406,35419
29407,54007
29409,103750
29410,61221
29412,71820
29414,64100
29418,36712
29420,60510
29423,
29424,
29426,31563
29429,71921
29431,50679
29432,42155
29434,31520
29435,36709
29436,35735
29437,44464
29438,55453
29439,92643
29440,38003
29445,56600
29446,47156
29448,27200
29449,49809
29450,52917
29451,102143
29452,32917
29453,36163
29455,73923
29456,58663
29458,38629
29461,56125
29464,81628
29466,97158
29468,32384
29469,86250
29470,48933
29471,38828
29472,43843
29474,30369
29475,30265
29477,37534
29479,36699
29481,33526
29482,120850
29483,54814
29485,65634
29487,45583
29488,33975
29492,103822
29493,56250
29501,48833
29505,53188
29506,33355
29510,35985
29511,46250
29512,34229
29516,36220
29518,35764
29519,
29520,36298
29525,30272
29526,45523
29527,39995
29530,36227
29532,30997
29536,30596
29540,33531
29541,46687
29543,35313
29544,41402
29545,32679
29546,33314
29547,26250
29550,42201
29554,36995
29555,39098
29556,28084
29560,31731
29563,31585
29564,28125
29565,31098
29566,47641
29567,
29568,45565
29569,35256
29570,26367
29571,32404
29572,50116
29574,29052
29575,49314
29576,53329
29577,38341
29579,55279
29580,35400
29581,34390
29582,52027
29583,38904
29584,33391
29585,69923
29588,46618
29590,28261
29591,33547
29592,34000
29593,37344
29594,25833
29596,41993
29601,40801
29605,44438
29607,53809
29609,43559
29611,32073
29613,
29614,19464
29615,57208
29617,36303
29620,34292
29621,54648
29624,23867
29625,45313
29626,44202
29627,41142
29628,26541
29630,31256
29631,40660
29634,
29635,53229
29638,46638
29639,47396
29640,45815
29642,64114
29643,57557
29644,57111
29645,48211
29646,32023
29649,46331
29650,70332
29651,55440
29653,45813
29654,37227
29655,36322
29657,44819
29658,41111
29659,25125
29661,47088
29662,61244
29664,37453
29665,
29666,44198
29667,39514
29669,44659
29670,47049
29671,44724
29672,57494
29673,51598
29676,59398
29678,38818
29680,70249
29681,81917
29682,46900
29683,42596
29684,37500
29685,56618
29686,49018
29687,52126
29689,53922
29690,52981
29691,34213
29692,36373
29693,41676
29696,49756
29697,41802
29702,31002
29704,47650
29706,33092
29707,75586
29708,107856
29709,47852
29710,64894
29712,63024
29714,40483
29715,75756
29717,46771
29718,40141
29720,39008
29724,
29726,39000
29727,39968
29728,34002
29729,47202
29730,45430
29732,56674
29733,
29741,41378
29742,43885
29743,39875
29745,51004
29801,39445
29803,64550
29805,52350
29809,29980
29810,20896
29812,35967
29816,23333
29817,33932
29819,39583
29821,56250
29824,42012
29826,31563
29827,25948
29828,35195
29829,54206
29831,43887
29832,34514
29834,27832
29835,38785
29836,47992
29838,57833
29840,15357
29841,46945
29842,36308
29843,35576
29844,51250
29845,42250
29847,46922
29848,56042
29849,36250
29850,16938
29851,39369
29853,31308
29856,39609
29860,72095
29899,
29902,50317
29904,
29905,
29906,46561
29907,62232
29909,69534
29910,67560
29911,34295
29912,
29915,139135
29916,45089
29918,31519
29920,53463
29921,30333
29922,25208
29923,17885
29924,32846
29926,72202
29927,40189
29928,74609
29929,44583
29932,28021
29934,35225
29935,45750
29936,39401
29939,23816
29940,37047
29941,22275
29943,30381
29944,33611
29945,32673
30002,56750
30004,107423
30005,127340
30008,45907
30009,79933
30011,60469
30012,40631
30013,55763
30014,46718
30016,56324
30017,87500
30019,90891
30021,32349
30022,103228
30024,103533
30025,59522
30028,79043
30030,77789
30032,36660
30033,67462
30034,47890
30035,43998
30038,50931
30039,63935
30040,90925
30041,104202
30043,72728
30044,57334
30045,73475
30046,45874
30047,67897
30052,65993
30054,59929
30055,66848
30056,49844
30058,48811
30060,41130
30062,94437
30064,83375
30066,91364
30067,55681
30068,108105
30070,26000
30071,43951
30072,48571
30075,109786
30076,72719
30078,72207
30079,44706
30080,65159
30082,74180
30083,37871
30084,61938
30087,71833
30088,48283
30092,63446
30093,37862
30094,65269
30096,50771
30097,99904
30101,83534
30102,62051
30103,43093
30104,55833
30105,53846
30106,47659
30107,72695
30108,38676
30110,43178
30113,42328
30114,66756
30115,82759
30116,49179
30117,40228
30118,
30120,54257
30121,53614
30122,50905
30124,44306
30125,41979
30126,71208
30127,76150
30132,65043
30134,51295
30135,70020
30137,47411
30139,46331
30141,60361
30143,64679
30144,64754
30145,64332
30147,45460
30148,41496
30149,
30152,82674
30153,38179
30157,61444
30161,39554
30164,
30165,50109
30168,41299
30170,49489
30171,61151
30173,49245
30175,44534
30176,43723
30177,57409
30178,44146
30179,50680
30180,58454
30182,45505
30183,63601
30184,69773
30185,54767
30187,73779
30188,75205
30189,84666
30204,39808
30205,90536
30206,59091
30213,50863
30214,70732
30215,92507
30216,36319
30217,43528
30218,42230
30220,48734
30222,28125
30223,39852
30224,46299
30228,59661
30230,45079
30233,42137
30234,41667
30236,47014
30238,47161
30240,45020
30241,42967
30248,65076
30250,
30251,36680
30252,77020
30253,61306
30256,46151
30257,43915
30258,52716
30259,57500
30260,45760
30263,51290
30265,81532
30268,50396
30269,92989
30273,56865
30274,40681
30275,
30276,76885
30277,83807
30281,54913
30284,56563
30285,32083
30286,33893
30288,51639
30289,22250
30290,87500
30291,36147
30292,55645
30293,40238
30294,63411
30295,45590
30296,52598
30297,33565
30303,22383
30305,98506
30306,100380
30307,87009
30308,59945
30309,82514
30310,28333
30311,27540
30312,48802
30313,50172
30314,25920
30315,27525
30316,62299
30317,65061
30318,44586
30319,95670
30322,
30324,66748
30326,82102
30327,148480
30328,82991
30329,51589
30331,41303
30332,
30334,
30336,
30337,29106
30338,96506
30339,77346
30340,44157
30341,56643
30342,76552
30344,39655
30345,71914
30346,82367
30349,46998
30350,61292
30354,33283
30360,62649
30363,60278
30401,33677
30410,52381
30411,33897
30412,78750
30413,32083
30415,48362
30417,39013
30420,32813
30421,41970
30423,52546
30425,48194
30426,27159
30427,44613
30428,30903
30429,51838
30434,27133
30436,32783
30438,
30439,33115
30441,35160
30442,26677
30445,36176
30446,37833
30448,
30449,45179
30450,30918
30451,
30452,39861
30453,27243
30454,32181
30455,34000
30456,34476
30457,38550
30458,32029
30460,
30461,60407
30464,28000
30467,36282
30470,32500
30471,30238
30473,37377
30474,40987
30475,
30477,26494
30501,41268
30504,44259
30506,72476
30507,47159
30510,36934
30511,44000
30512,42327
30513,40957
30516,32431
30517,82371
30518,70504
30519,76982
30520,38692
30521,43750
30522,32905
30523,45896
30525,36310
30527,60336
30528,43891
30529,44854
30530,45037
30531,42043
30533,44986
30534,59004
30535,48493
30536,45723
30537,47109
30538,46762
30540,47001
30541,48333
30542,70314
30543,60362
30545,38750
30546,42169
30547,43750
30548,84915
30549,60828
30552,42292
30553,43986
30554,53075
30555,32188
30557,40838
30558,41274
30559,49975
30560,51250
30562,28571
30563,47389
30564,46867
30565,45000
30566,50869
30567,57734
30568,47448
30571,45949
30572,50294
30573,132250
30575,46042
30576,39527
30577,38945
30581,
30582,40745
30601,23338
30602,
30605,31803
30606,44046
30607,51230
30609,
30619,43482
30620,65824
30621,88341
30622,58212
30623,
30624,34345
30625,65893
30627,40948
30628,57366
30629,37222
30630,41946
30631,31136
30633,49192
30634,36438
30635,35669
30641,49250
30642,50566
30643,42116
30646,46458
30648,41582
30650,55191
30655,46391
30656,57823
30660,45313
30662,30648
30663,44940
30664,40694
30665,22500
30666,62500
30667,53026
30668,28669
30669,27200
30673,33895
30677,69189
30678,50573
30680,53263
30683,50140
30701,44032
30705,41646
30707,48790
30708,
30710,60320
30711,39688
30720,47895
30721,40081
30725,57500
30726,
30728,41002
30730,36471
30731,36813
30733,36375
30734,44145
30735,45000
30736,63682
30738,58354
30739,72181
30740,56228
30741,35519
30742,41990
30746,30857
30747,35331
30750,71550
30751,51477
30752,40255
30753,37255
30755,48433
30756,18815
30757,31004
30802,57634
30803,37019
30805,33050
30807,45625
30808,41379
30809,97435
30810,43108
30812,
30813,71476
30814,50206
30815,48696
30816,64625
30817,38328
30818,44412
30820,45074
30821,37708
30822,31500
30823,31875
30824,40000
30828,28974
30830,38511
30833,30978
30901,20299
30903,86078
30904,35594
30905,50463
30906,34303
30907,63815
30909,48280
30912,
31001,31726
31002,30978
31003,36250
31005,73325
31006,28934
31007,29811
31008,55026
31009,24646
31011,50375
31012,35750
31014,39215
31015,32343
31016,41548
31017,35347
31018,42585
31019,34475
31020,28864
31021,36117
31022,61200
31023,35198
31024,48145
31025,86964
31027,29595
31028,51949
31029,46044
31030,34586
31031,36605
31032,62334
31033,47202
31035,41466
31036,44392
31037,28621
31038,43852
31039,
31041,27500
31042,53229
31044,30795
31045,
31046,60299
31047,79950
31049,43519
31050,29540
31051,24063
31052,60755
31054,38300
31055,26584
31057,22274
31058,33628
31060,40272
31061,36874
31062,
31063,30789
31064,40597
31065,30000
31066,49432
31067,36250
31068,31765
31069,49635
31070,31250
31071,39174
31072,48125
31075,37143
31076,31690
31077,38042
31078,34911
31079,34844
31081,27500
31082,40614
31083,31964
31084,21250
31085,51029
31087,29185
31088,56671
31089,35056
31090,24107
31091,32500
31092,34877
31093,37458
31094,51411
31096,34235
31097,53864
31098,60160
31201,19495
31204,27387
31206,25619
31207,
31210,62118
31211,35524
31213,
31216,57956
31217,31851
31220,57002
31301,40186
31302,55055
31303,68371
31304,
31305,38443
31307,49330
31308,46995
31309,30313
31312,74835
31313,45252
31314,
31315,38240
31316,57546
31318,74792
31320,51179
31321,43750
31322,77047
31323,37054
31324,82305
31326,65711
31327,
31328,75179
31329,51091
31331,50102
31401,30391
31404,36692
31405,49299
31406,49559
31407,84895
31408,43539
31409,
31410,75792
31411,97121
31415,26426
31419,52159
31501,31805
31503,39576
31510,39436
31512,39375
31513,36544
31516,37173
31518,42321
31519,34919
31520,28286
31522,80730
31523,56579
31524,
31525,45804
31527,59853
31532,37679
31533,35590
31535,41186
31537,44904
31539,37344
31542,35929
31543,42141
31544,31071
31545,41656
31546,39046
31547,
31548,51066
31549,23894
31550,29219
31551,29432
31552,42975
31553,32786
31554,41750
31555,49900
31556,25000
31557,49444
31558,55251
31560,41250
31561,
31562,38533
31563,42500
31565,67875
31566,38992
31567,37226
31568,51964
31569,59125
31601,24381
31602,40858
31605,54436
31606,43782
31620,40519
31622,41114
31623,43750
31624,41607
31625,30125
31626,40606
31627,34250
31629,38977
31630,15903
31631,47917
31632,56518
31634,22364
31635,28760
31636,43536
31637,38203
31638,28043
31639,40857
31641,46299
31642,33382
31643,34915
31645,29253
31647,28184
31648,28000
31649,36392
31650,31496
31698,
31699,
31701,25028
31705,26931
31707,35808
31709,35670
31711,36875
31712,41090
31714,43286
31716,36652
31719,28728
31720,37500
31721,68053
31722,39219
31730,32377
31733,47813
31735,
31738,41113
31743,37188
31744,36180
31747,15417
31749,35357
31750,34111
31756,40903
31757,53980
31763,62643
31764,45337
31765,27548
31768,33321
31771,37324
31772,57611
31773,38125
31774,26389
31775,33281
31778,37532
31779,34587
31780,35625
31781,39485
31783,50227
31784,40313
31787,31705
31788,34229
31789,45625
31790,42772
31791,40097
31792,36546
31793,54844
31794,33502
31795,28696
31796,30240
31798,42500
31801,50313
31803,37925
31804,85625
31805,35671
31806,42118
31807,77417
31808,87770
31810,
31811,59405
31812,26842
31814,48350
31815,25208
31816,32910
31820,96727
31821,18326
31822,54821
31823,51250
31824,33295
31825,24414
31826,47794
31827,35993
31829,81424
31830,40578
31831,61351
31832,
31833,35202
31836,35257
31901,16632
31903,23145
31904,46730
31905,54367
31906,30322
31907,40370
31909,57915
32003,90964
32008,42235
32009,65469
32011,61176
32024,49825
32025,43891
32026,
32033,49107
32034,68533
32038,41325
32040,56886
32043,59960
32044,48654
32046,56940
32052,37222
32053,40133
32054,37348
32055,38684
32058,36471
32059,43239
32060,40276
32061,80515
32062,48338
32063,62878
32064,38199
32065,65891
32066,41089
32068,58479
32071,45823
32072,68500
32073,56546
32079,32813
32080,67399
32081,114048
32082,97814
32083,39226
32084,46263
32086,55530
32087,45257
32091,45058
32092,88545
32094,36389
32095,66316
32096,34153
32097,65350
32102,31267
32110,34663
32112,35453
32113,34071
32114,24544
32117,32518
32118,38851
32119,36822
32124,53537
32127,46359
32128,71973
32129,42638
32130,49085
32131,38446
32132,42185
32133,
32134,34288
32136,51208
32137,55761
32139,23257
32140,44201
32141,45496
32145,38044
32147,22438
32148,29853
32157,60667
32159,44904
32162,61313
32164,49251
32168,49565
32169,65855
32174,50261
32176,49200
32177,32500
32179,29861
32180,44810
32181,39135
32187,33629
32189,32141
32190,34750
32193,32581
32195,51935
32202,28025
32204,40417
32205,43054
32206,25757
32207,45214
32208,33425
32209,23890
32210,43177
32211,38025
32212,55037
32216,50648
32217,46065
32218,51447
32219,46580
32220,53112
32221,59801
32222,64036
32223,79722
32224,72590
32225,69233
32226,78729
32227,42933
32228,
32233,57345
32234,52330
32244,49871
32246,53720
32250,70383
32254,29226
32256,59624
32257,54347
32258,79866
32259,105955
32266,79333
32277,47141
32301,41975
32303,47320
32304,21647
32305,38860
32308,55625
32309,80376
32310,35015
32311,68076
32312,93236
32317,90035
32320,41442
32321,34067
32322,36265
32323,35066
32324,32418
32327,60865
32328,46681
32330,38542
32331,35609
32332,33026
32333,45311
32334,37929
32336,43633
32340,32033
32343,56458
32344,45186
32346,34939
32347,40893
32348,34662
32350,24832
32351,35310
32352,46177
32355,57813
32356,
32358,51469
32359,41061
32361,55511
32399,
32401,37629
32403,62356
32404,50652
32405,45147
32407,57296
32408,54000
32409,52378
32410,59375
32413,59180
32420,31337
32421,38078
32423,62539
32424,35048
32425,36752
32426,27472
32427,25104
32428,37992
32430,41419
32431,39783
32432,
32433,31741
32435,41555
32437,19537
32438,29914
32439,55360
32440,41810
32442,36789
32443,34185
32444,67246
32445,33000
32446,43939
32447,
32448,26975
32449,28798
32455,32122
32456,47440
32459,71370
32460,37364
32461,
32462,42926
32463,45833
32464,40516
32465,40176
32466,48942
32501,29142
32502,41667
32503,46707
32504,49001
32505,36181
32506,45230
32507,48584
32508,43352
32509,
32511,
32514,45977
32526,55050
32530,
32531,55712
32533,67265
32534,48519
32535,36576
32536,64217
32539,52990
32541,73665
32542,48333
32544,45238
32547,51099
32548,53133
32550,63913
32561,100486
32563,63732
32564,65588
32565,46074
32566,69199
32567,38993
32568,51379
32569,56933
32570,54891
32571,67344
32577,55076
32578,81445
32579,69464
32580,57269
32583,55969
32601,24524
32603,21956
32605,66881
32606,62200
32607,35872
32608,41659
32609,31357
32612,
32615,54802
32616,27163
32617,49194
32618,48765
32619,40707
32621,34786
32622,42031
32625,34625
32626,34250
32628,38565
32631,62303
32639,
32640,41832
32641,33254
32643,54968
32648,53869
32653,61954
32656,46370
32658,46000
32664,40417
32666,41813
32667,51083
32668,41260
32669,69568
32680,32737
32681,
32683,17500
32686,41389
32692,
32693,37065
32694,39278
32696,46429
32697,30673
32701,52981
32702,35424
32703,48417
32707,50361
32708,65886
32709,26215
32712,67079
32713,51233
32714,49595
32720,39624
32724,45028
32725,46345
32726,40431
32730,41533
32732,58487
32735,48350
32736,66129
32738,47135
32744,43819
32746,79137
32750,67359
32751,69821
32754,52360
32757,56180
32759,33125
32763,40931
32764,60023
32765,72530
32766,103084
32767,40111
32771,53359
32773,42077
32776,71840
32778,43585
32779,86880
32780,47546
32784,45038
32789,71618
32792,47885
32796,43872
32798,43601
32801,52746
32803,61891
32804,70609
32805,25361
32806,56606
32807,40567
32808,33475
32809,40114
32810,44526
32811,35374
32812,47885
32814,96818
32817,53357
32818,43079
32819,62918
32820,63232
32821,50461
32822,35804
32824,56002
32825,54137
32826,47197
32827,74366
32828,69356
32829,66196
32830,
32831,34200
32832,83462
32833,53006
32835,51318
32836,83382
32837,57970
32839,34972
32901,34437
32903,72967
32904,57545
32905,36701
32907,47305
32908,49099
32909,50071
32920,41406
32922,27201
32925,51458
32926,46081
32927,60480
32931,55352
32934,64367
32935,44247
32937,63803
32940,69508
32948,38998
32949,53650
32950,62383
32951,70575
32952,68646
32953,51989
32955,65039
32958,48087
32960,36318
32962,46272
32963,98265
32966,44357
32967,45586
32968,72847
32970,11786
32976,33914
33001,41094
33004,42146
33009,35731
33010,25539
33012,31010
33013,31145
33014,36257
33015,48450
33016,43579
33018,54232
33019,77043
33020,38090
33021,55532
33023,47284
33024,56172
33025,55708
33026,70224
33027,65510
33028,98245
33029,100919
33030,36069
33031,71404
33032,44415
33033,43369
33034,36572
33035,49655
33036,72148
33037,63623
33039,75727
33040,62663
33042,80160
33043,57399
33050,55032
33051,79167
33054,21977
33055,42950
33056,38330
33060,41007
33062,60029
33063,44159
33064,48506
33065,51736
33066,47509
33067,97880
33068,44154
33069,43921
33070,54487
33071,79833
33073,71361
33076,121458
33101,
33109,177000
33122,66658
33125,25815
33126,34088
33127,27807
33128,19138
33129,74755
33130,27033
33131,80539
33132,69973
33133,63428
33134,65197
33135,25707
33136,22864
33137,57690
33138,43607
33139,50565
33140,75257
33141,43439
33142,23346
33143,65581
33144,42306
33145,46856
33146,116536
33147,30000
33149,128563
33150,27231
33154,70848
33155,60853
33156,107244
33157,60325
33158,154868
33160,50070
33161,36051
33162,40932
33165,46844
33166,51738
33167,39931
33168,43036
33169,41999
33170,41207
33172,44368
33173,65482
33174,46390
33175,51582
33176,67866
33177,55444
33178,78690
33179,44241
33180,65374
33181,44305
33182,70500
33183,53546
33184,50493
33185,80429
33186,64907
33187,74902
33189,53438
33190,59123
33193,54132
33194,94535
33196,73382
33301,85219
33304,50040
33305,62995
33306,67180
33308,61917
33309,49872
33311,33453
33312,50603
33313,35760
33314,41936
33315,58502
33316,53333
33317,66468
33319,42613
33321,45010
33322,48420
33323,87163
33324,63420
33325,77357
33326,83160
33327,106526
33328,84712
33330,112917
33331,107192
33332,128601
33334,50658
33351,54438
33401,46571
33403,43720
33404,41172
33405,46382
33406,57219
33407,37102
33408,66796
33409,45459
33410,66682
33411,67548
33412,86023
33413,58814
33414,81949
33415,38750
33417,33880
33418,86445
33426,54990
33428,65041
33430,25830
33431,64096
33432,64599
33433,59226
33434,56228
33435,43857
33436,53919
33437,60028
33438,49583
33440,35989
33441,43670
33442,45446
33444,50677
33445,51113
33446,53546
33449,108415
33455,52988
33458,78826
33460,35915
33461,38890
33462,49843
33463,52189
33467,67011
33469,72737
33470,82265
33471,37478
33472,72633
33473,138661
33476,24484
33477,77578
33478,100994
33480,100139
33483,74258
33484,37671
33486,79941
33487,79987
33493,29286
33496,87510
33498,100195
33503,
33510,57397
33511,58090
33513,38362
33514,36375
33521,32174
33523,42605
33525,50654
33527,57045
33534,47948
33538,34500
33540,35027
33541,39133
33542,32003
33543,76560
33544,78629
33545,75828
33547,96494
33548,96981
33549,69438
33556,100110
33558,74380
33559,57783
33563,41347
33565,52367
33566,61039
33567,48113
33569,64131
33570,46970
33572,78617
33573,46434
33576,54980
33578,61063
33579,80563
33584,56994
33585,41625
33592,36758
33594,62958
33596,96297
33597,45918
33598,55752
33602,67945
33603,40078
33604,37316
33605,26121
33606,74855
33607,40811
33609,56830
33610,32913
33611,64018
33612,31101
33613,29695
33614,37115
33615,49163
33616,57023
33617,36181
33618,67325
33619,39932
33620,
33621,65417
33624,65189
33625,63766
33626,98903
33629,105443
33634,57086
33635,60303
33637,52987
33647,81693
33701,34165
33702,49208
33703,62206
33704,71801
33705,43505
33706,69691
33707,43861
33708,55555
33709,40387
33710,54984
33711,38500
33712,37821
33713,50704
33714,32970
33715,82010
33716,52656
33744,
33755,39820
33756,41294
33759,48042
33760,45682
33761,52304
33762,63500
33763,42779
33764,50424
33765,40905
33767,69541
33770,42864
33771,37772
33772,49489
33773,47183
33774,48383
33776,69262
33777,54045
33778,44263
33781,39261
33782,44902
33785,65647
33786,86000
33801,33029
33803,48673
33805,32706
33809,51356
33810,52435
33811,53859
33812,76479
33813,78367
33815,31584
33823,45384
33825,36123
33827,58438
33830,48642
33834,38912
33837,52344
33838,35674
33839,41733
33841,41992
33843,41207
33844,36416
33847,45469
33848,
33849,52353
33850,41628
33851,53359
33852,35131
33853,36569
33854,31435
33855,
33856,24617
33857,30652
33859,39375
33860,47868
33865,35870
33867,42727
33868,50775
33870,30268
33872,41785
33873,39958
33875,43882
33876,46867
33877,43200
33880,39854
33881,38819
33884,54932
33890,36726
33896,62183
33897,51214
33898,40066
33901,35373
33903,37706
33904,50263
33905,44441
33907,41536
33908,56688
33909,50786
33912,69431
33913,78151
33914,61283
33916,34967
33917,43441
33919,54028
33920,66653
33921,58750
33922,40888
33924,
33928,69102
33930,
33931,54456
33935,39129
33936,37490
33944,51003
33945,
33946,72778
33947,49639
33948,44158
33950,52347
33952,37193
33953,54124
33954,48843
33955,58914
33956,51250
33957,104115
33960,44519
33965,
33966,60397
33967,62008
33971,47922
33972,58152
33973,37036
33974,48343
33976,45675
33980,42188
33981,49583
33982,47282
33983,51057
33990,50989
33991,60477
33993,53230
34101,
34102,76096
34103,85094
34104,50254
34105,80600
34108,87268
34109,65487
34110,74082
34112,52478
34113,52281
34114,55723
34116,47471
34117,65925
34119,80473
34120,77064
34134,75829
34135,61891
34137,20849
34138,
34139,24632
34140,
34141,
34142,31150
34145,72905
34201,92112
34202,95610
34203,48854
34205,37926
34207,36777
34208,44846
34209,55995
34210,47566
34211,90902
34212,92940
34215,48214
34216,62727
34217,53688
34219,78187
34221,50941
34222,46348
34223,51845
34224,42314
34228,102348
34229,80172
34231,49878
34232,60973
34233,59909
34234,33793
34235,54511
34236,51852
34237,40445
34238,68070
34239,55654
34240,81332
34241,73824
34242,91250
34243,60688
34251,76750
34266,34439
34268,
34269,40861
34275,53582
34285,50813
34286,63788
34287,47280
34288,52853
34289,49097
34291,47338
34292,59289
34293,54627
34420,39929
34428,38534
34429,40494
34431,36864
34432,40824
34433,47679
34434,48530
34436,36161
34442,47644
34445,
34446,43486
34448,35016
34449,26111
34450,37091
34452,36712
34453,38308
34461,44179
34465,36201
34470,34387
34471,50216
34472,40003
34473,49071
34474,39963
34475,24821
34476,50382
34479,40399
34480,52706
34481,42540
34482,38596
34484,45670
34488,28868
34491,44806
34498,37031
34601,38704
34602,47848
34604,46932
34606,40704
34607,46403
34608,42770
34609,50522
34610,46768
34613,41728
34614,48051
34637,82967
34638,84684
34639,76957
34652,36329
34653,37509
34654,47465
34655,58953
34661,
34667,40748
34668,35298
34669,44682
34677,63750
34679,26719
34681,59434
34683,60999
34684,50296
34685,79857
34688,84514
34689,44487
34690,33095
34691,39141
34695,64918
34698,46193
34705,45125
34711,64412
34714,52067
34715,61073
34731,43390
